latitude,longitude,brightness,scan,track,acq_date,confidence,frp,type
-26.4409,150.2826,337,1.3,1.2,13/2/2023,100,58.3,0
-26.4551,150.1817,361.8,1.4,1.2,13/2/2023,100,138.4,0
-26.5258,150.1748,370.8,1.4,1.2,13/2/2023,100,183.4,0
-26.5234,150.1613,335.8,1.4,1.2,13/2/2023,100,55.3,0
-25.732,132.4043,364.2,1.3,1.1,14/2/2023,100,113.6,0
-20.1164,138.6286,381.5,1.4,1.2,14/2/2023,100,237.5,0
-19.1989,126.9316,406.8,2.5,1.5,14/2/2023,100,1051.8,0
-19.2101,126.9569,370.9,2.5,1.5,14/2/2023,100,385.6,0
-19.1964,126.9551,418.7,2.5,1.5,14/2/2023,100,1371.1,0
-19.1828,126.9534,367.5,2.5,1.5,14/2/2023,100,335.2,0
-18.48,127.9197,368.3,2,1.4,14/2/2023,100,261.5,0
-20.4685,118.3237,381.8,2.9,1.6,14/2/2023,100,654.1,0
-31.5608,148.6481,362.9,1.2,1.1,15/2/2023,100,92.8,0
-31.5636,148.6416,361.2,1.2,1.1,15/2/2023,100,84.9,0
-26.5286,150.2287,363.7,1,1,15/2/2023,100,76.8,0
-26.5306,150.3418,374,1,1,15/2/2023,100,115.7,0
-26.5766,150.2738,364.5,1,1,15/2/2023,100,77,0
-26.5855,150.2755,394.2,1,1,15/2/2023,100,200.7,0
-26.5945,150.2771,368.8,1,1,15/2/2023,100,96,0
-26.5841,150.2854,383.4,1,1,15/2/2023,100,150.3,0
-26.3546,146.2094,366.9,1.3,1.1,15/2/2023,100,137.3,0
-26.353,146.2229,371.1,1.3,1.1,15/2/2023,100,157.3,0
-26.3606,150.3087,401.8,1,1,15/2/2023,100,250.4,0
-26.3592,150.3186,389.1,1,1,15/2/2023,100,180.8,0
-26.4358,150.1029,386.3,1,1,15/2/2023,100,168.5,0
-31.948,133.5385,361.1,1.9,1.3,15/2/2023,100,159.5,0
-32.4627,146.1387,366.7,1.5,1.2,16/2/2023,100,158.3,0
-32.4735,146.1415,388.9,1.5,1.2,16/2/2023,100,319.7,0
-32.4659,146.1286,378.3,1.5,1.2,16/2/2023,100,232,0
-32.4629,146.1444,361.5,1.5,1.2,16/2/2023,100,130.9,0
-32.4767,146.1315,368,1.5,1.2,16/2/2023,100,166.7,0
-32.4737,146.1473,386.9,1.5,1.2,16/2/2023,100,303.9,0
-33.7527,148.5502,408.7,2,1.4,16/2/2023,100,805,0
-33.7628,148.5459,381.1,2,1.4,16/2/2023,100,391.8,0
-33.7507,148.5421,390.2,2,1.4,16/2/2023,100,506.2,0
-22.6762,116.5523,373.9,1.2,1.1,16/2/2023,100,124,0
-22.6629,116.5731,390.7,1.2,1.1,16/2/2023,100,224.7,0
-22.6647,116.5617,430.1,1.2,1.1,16/2/2023,100,580.8,0
-22.6665,116.5504,360.6,1.2,1.1,16/2/2023,100,74.4,0
-20.2748,121.4402,362.8,2.8,1.6,16/2/2023,100,331.5,0
-22.6551,116.5599,360.9,1.2,1.1,16/2/2023,100,78.1,0
-22.6772,116.5581,378.1,1.2,1.1,16/2/2023,100,137.9,0
-23.8112,149.8994,326.3,1.1,1.1,16/2/2023,100,29.2,0
-33.7389,148.5458,353,1.2,1.1,16/2/2023,100,93.7,0
-33.7489,148.544,341.5,1.2,1.1,16/2/2023,100,63.3,0
-29.8711,148.0043,403.8,1.9,1.3,17/2/2023,100,646.5,0
-29.8753,148.0119,375.9,1.9,1.3,17/2/2023,100,293.5,0
-29.8771,147.9922,363.4,1.9,1.3,17/2/2023,100,187.7,0
-25.8489,132.3143,360.7,1.3,1.1,17/2/2023,100,83.9,0
-25.8265,132.3229,375.1,1.3,1.1,17/2/2023,100,146.5,0
-25.8163,132.3272,376.1,1.3,1.1,17/2/2023,100,154.2,0
-25.8185,132.3144,360.2,1.3,1.1,17/2/2023,100,83.2,0
-25.8019,132.3509,373,1.3,1.1,17/2/2023,100,130.4,0
-25.804,132.338,373.1,1.3,1.1,17/2/2023,100,130.4,0
-25.8062,132.3251,373,1.3,1.1,17/2/2023,100,141.7,0
-25.7917,132.3488,372,1.3,1.1,17/2/2023,100,127.2,0
-25.7939,132.3358,376.2,1.3,1.1,17/2/2023,100,153.3,0
-25.7961,132.323,373.3,1.3,1.1,17/2/2023,100,148.6,0
-25.7838,132.3337,367.9,1.3,1.1,17/2/2023,100,112.9,0
-25.786,132.3208,360.9,1.3,1.1,17/2/2023,100,91.3,0
-25.7693,132.3574,361.3,1.3,1.1,17/2/2023,100,79,0
-25.7715,132.3445,374.3,1.3,1.1,17/2/2023,100,142.4,0
-25.7737,132.3316,374.7,1.3,1.1,17/2/2023,100,150.7,0
-25.7591,132.3553,372.3,1.3,1.1,17/2/2023,100,134.3,0
-25.7613,132.3424,402.5,1.3,1.1,17/2/2023,100,349.8,0
-25.7635,132.3295,437.4,1.3,1.1,17/2/2023,100,787.8,0
-24.6464,127.4487,397.9,1,1,17/2/2023,100,215.6,0
-24.6478,127.4386,373.2,1,1,17/2/2023,100,98.1,0
-24.6368,127.462,364.5,1,1,17/2/2023,100,68.4,0
-24.6396,127.4419,379.6,1,1,17/2/2023,100,124.5,0
-19.1768,127.0066,370.4,1,1,17/2/2023,100,99.3,0
-19.1871,126.9986,361.6,1,1,17/2/2023,100,70,0
-31.3259,146.7277,387.9,1.1,1.1,18/2/2023,100,208.7,0
-31.3278,146.7159,384.6,1.1,1.1,18/2/2023,100,190.9,0
-33.0798,147.1546,369.9,1.1,1.1,18/2/2023,100,112.1,0
-26.5211,150.3238,386.7,2.3,1.5,18/2/2023,100,551.4,0
-26.5081,150.3206,370.2,2.3,1.5,18/2/2023,100,332.7,0
-26.4775,150.3366,364.2,2.3,1.5,18/2/2023,100,280.5,0
-26.4821,150.3327,372.9,2.3,1.5,18/2/2023,100,380.3,0
-26.5081,150.3392,363.4,2.3,1.5,18/2/2023,100,269,0
-21.861,117.4286,360.9,1,1,18/2/2023,100,57.7,0
-21.852,117.427,394,1,1,18/2/2023,100,185.3,0
-21.8534,117.4174,405.6,1,1,18/2/2023,100,256.2,0
-21.8548,117.4077,381.2,1,1,18/2/2023,100,130.8,0
-20.1436,123.8627,365.3,2.3,1.5,18/2/2023,100,264.5,0
-19.9787,122.9771,368.8,2,1.4,18/2/2023,100,251.1,0
-32.2882,146.5262,326.6,1.1,1,18/2/2023,100,28.2,0
-32.2364,146.5328,334.6,1.1,1,18/2/2023,100,39.4,0
-32.2383,146.5444,327,1.1,1,18/2/2023,100,27.7,0
-32.2458,146.5306,338.5,1.1,1,18/2/2023,100,45.6,0
-32.2477,146.5422,327.3,1.1,1,18/2/2023,100,27.7,0
-32.2551,146.5284,324.4,1.1,1,18/2/2023,100,24.3,0
-32.2571,146.54,332.7,1.1,1,18/2/2023,100,35.8,0
-32.2645,146.5263,321.4,1.1,1,18/2/2023,100,20.7,0
-32.2739,146.5242,320.5,1.1,1,18/2/2023,100,19.2,0
-32.2833,146.5221,322.6,1.1,1,18/2/2023,100,22,0
-17.6836,126.1553,325.1,1.1,1,18/2/2023,100,21.1,0
-20.1317,123.8645,320.2,1.3,1.1,18/2/2023,100,21.6,0
-20.1457,123.8867,327.8,1.3,1.1,18/2/2023,100,33.6,0
-20.1537,123.8729,349.4,1.3,1.1,18/2/2023,100,82.3,0
-20.1557,123.8849,392,1.3,1.1,18/2/2023,100,291.7,0
-20.1577,123.8969,326.8,1.3,1.1,18/2/2023,100,31.9,0
-20.1515,123.8665,322.4,1.3,1.1,18/2/2023,100,24.1,0
-20.1535,123.8785,367.6,1.3,1.1,18/2/2023,100,149.6,0
-20.1556,123.8904,364.7,1.3,1.1,18/2/2023,100,137.6,0
-20.7969,123.0716,321,1.4,1.2,18/2/2023,100,24.9,0
-20.8073,123.0696,331.1,1.4,1.2,18/2/2023,100,43.7,0
-20.8096,123.0828,342.4,1.4,1.2,18/2/2023,100,71.1,0
-20.8385,123.0635,336.6,1.4,1.2,18/2/2023,100,55.4,0
-20.8446,123.0568,326.2,1.4,1.2,18/2/2023,100,33.5,0
-22.5995,116.4857,350.2,3.7,1.8,18/2/2023,100,406.3,0
-22.6071,116.521,325.6,3.7,1.8,18/2/2023,100,146.9,0
-22.6048,116.4767,337.4,3.7,1.8,18/2/2023,100,244.1,0
-22.6125,116.5117,331.5,3.7,1.8,18/2/2023,100,189.6,0
-25.7432,132.3287,360.6,1,1,19/2/2023,100,63.4,0
-23.6772,127.6805,373.6,1.4,1.2,19/2/2023,100,156.2,0
-19.9578,122.938,365.2,2.6,1.5,19/2/2023,100,344.9,0
-19.9603,122.9132,364.3,2.6,1.6,19/2/2023,100,338.4,0
-22.6894,116.7753,330.8,1,1,19/2/2023,100,28.5,0
-33.2003,146.5107,382.9,1,1,20/2/2023,100,149.5,0
-33.1911,146.509,360,1,1,20/2/2023,100,66.1,0
-31.3037,146.7542,368.9,1,1,20/2/2023,100,94.9,0
-31.3399,146.761,364.1,1,1,20/2/2023,100,78.4,0
-31.3611,146.7389,367.2,1,1,20/2/2023,100,92.6,0
-29.4358,150.5968,362.3,1.3,1.1,20/2/2023,100,107.6,0
-30.4507,119.1462,360.7,1.2,1.1,20/2/2023,100,93.2,0
-30.4522,119.1331,442.4,1.2,1.1,20/2/2023,100,829.1,0
-21.2427,116.656,390.8,1.3,1.1,20/2/2023,100,267.8,0
-21.2411,116.6686,375.3,1.3,1.1,20/2/2023,100,162.3,0
-21.2388,116.661,420.4,1.3,1.1,20/2/2023,100,565.2,0
-21.1297,117.7759,385.1,1.2,1.1,20/2/2023,100,181.6,0
-21.1283,117.7869,442.6,1.2,1.1,20/2/2023,100,729.3,0
-21.1379,117.7884,378.1,1.2,1.1,20/2/2023,100,143.6,0
-21.2904,118.0244,377,1.1,1.1,20/2/2023,100,131.9,0
-21.2918,118.0136,361.6,1.1,1.1,20/2/2023,100,69.5,0
-21.2932,118.0028,380.2,1.1,1.1,20/2/2023,100,145.2,0
-21.2837,118.0014,378.2,1.1,1.1,20/2/2023,100,139.7,0
-21.2851,117.9905,369.3,1.1,1.1,20/2/2023,100,103.8,0
-31.2972,146.7039,328.2,1.7,1.3,20/2/2023,100,55.4,0
-31.3108,146.7732,323.9,1.7,1.3,20/2/2023,100,43.3,0
-31.3368,146.7846,337.9,1.7,1.3,20/2/2023,100,82.1,0
-37.3044,145.3384,386.5,1.8,1.3,21/2/2023,100,410.5,0
-37.2967,145.3155,371.2,1.8,1.3,21/2/2023,100,263.4,0
-37.2928,145.3345,398.8,1.8,1.3,21/2/2023,100,561.3,0
-33.4867,120.244,405.3,2.1,1.4,21/2/2023,100,790.7,0
-33.4992,120.2477,475,2.1,1.4,21/2/2023,100,3161.6,0
-33.5038,120.2259,373,2.1,1.4,21/2/2023,100,317.2,0
-33.4914,120.222,412.5,2.1,1.4,21/2/2023,100,933.5,0
-33.4991,120.2402,462.4,2.1,1.4,21/2/2023,100,2553.9,0
-33.4866,120.2364,421,2.1,1.4,21/2/2023,100,1137.9,0
-33.4912,120.2145,403.3,2.1,1.4,21/2/2023,100,750.5,0
-31.6974,121.4938,361.1,2.8,1.6,21/2/2023,100,309,0
-31.7037,121.465,376.2,2.8,1.6,21/2/2023,100,529.3,0
-31.0305,120.376,360.2,2.4,1.5,21/2/2023,100,236.2,0
-31.0233,120.3661,391.8,2.4,1.5,21/2/2023,100,679.3,0
-31.0099,120.3623,414.8,2.4,1.5,21/2/2023,100,1214.7,0
-31.0152,120.3374,371.9,2.4,1.5,21/2/2023,100,365.3,0
-30.6733,120.9242,380.2,2.7,1.6,21/2/2023,100,568.8,0
-30.5521,119.1141,371.6,2.1,1.4,21/2/2023,100,288.5,0
-30.5472,119.1278,368.3,2.1,1.4,21/2/2023,100,249.4,0
-30.4844,119.1779,384.4,2.1,1.4,21/2/2023,100,440.5,0
-27.5118,149.155,326.6,1.9,1.3,21/2/2023,100,64.8,0
-31.0815,144.0011,322.1,1.1,1,21/2/2023,100,18.9,0
-29.3248,148.9332,362.6,1,1,22/2/2023,100,78.3,0
-28.2362,148.3014,385.1,1.1,1,22/2/2023,100,173.3,0
-28.2409,148.3076,403.5,1.1,1,22/2/2023,100,283.5,0
-33.5969,119.7964,365.4,2,1.4,22/2/2023,100,232.2,0
-20.5576,122.5012,367.7,1,1,22/2/2023,100,95.2,0
-37.3983,143.1138,368.5,1,1,23/2/2023,100,96.7,0
-37.4001,143.1024,385.3,1,1,23/2/2023,100,163.3,0
-27.7693,147.3498,364.7,2.4,1.5,23/2/2023,100,320.1,0
-27.7559,147.3463,371.6,2.4,1.5,23/2/2023,100,398.5,0
-27.7634,147.3434,374.7,2.4,1.5,23/2/2023,100,437,0
-30.7016,120.3429,363.8,1.5,1.2,23/2/2023,100,159.2,0
-30.7052,120.3333,372.7,1.5,1.2,23/2/2023,100,206.4,0
-37.2822,145.3503,328.9,1.1,1,23/2/2023,100,31.6,0
-28.2317,148.3079,364.8,1.6,1.2,24/2/2023,100,170.7,0
-24.8709,146.7648,375.2,1.8,1.3,24/2/2023,100,304.3,0
-24.869,146.7832,362.1,1.8,1.3,24/2/2023,100,199.4,0
-24.8634,146.7756,363.9,1.8,1.3,24/2/2023,100,211.7,0
-33.3999,120.2114,363.6,3.1,1.7,24/2/2023,100,444.2,0
-33.3972,120.2185,360.7,3.1,1.7,24/2/2023,100,394.2,0
-24.8845,146.7766,321.6,1.3,1.1,25/2/2023,100,27,0
-24.8622,146.7681,321.4,1.3,1.1,25/2/2023,100,27.2,0
-23.4475,132.8798,347.7,2.2,1.4,25/2/2023,100,171.4,0
-23.4497,132.9012,329.5,2.2,1.4,25/2/2023,100,78.7,0
-23.4627,132.8997,331.3,2.2,1.4,25/2/2023,100,84.6,0
-23.5119,132.7929,360.9,1.1,1,26/2/2023,100,80.7,0
-23.5103,132.8034,367.8,1.1,1,26/2/2023,100,102.6,0
-23.5087,132.8139,362,1.1,1,26/2/2023,100,83.5,0
-23.5316,132.8499,362.7,1.1,1,26/2/2023,100,77.2,0
-33.9843,146.542,367.1,1,1,27/2/2023,100,91.3,0
-33.6598,148.1921,376.3,1,1,27/2/2023,100,119.3,0
-33.583,146.5192,387.6,1,1,27/2/2023,100,174.4,0
-32.843,146.5625,430,1,1,27/2/2023,100,476.7,0
-32.8445,146.5516,381.7,1,1,27/2/2023,100,142.1,0
-32.8339,146.5607,430.2,1,1,27/2/2023,100,479.6,0
-32.8354,146.5499,450.1,1,1,27/2/2023,100,709.5,0
-32.5496,147.0937,376.8,1,1,27/2/2023,100,120.9,0
-24.8635,146.7823,361.6,1,1,27/2/2023,100,81.5,0
-21.7953,118.2632,366.7,1.1,1,27/2/2023,100,98.7,0
-23.4966,132.7263,361.1,1.1,1,28/2/2023,100,78,0
-30.5001,150.2921,323.5,2.7,1.6,28/2/2023,100,90.2,0
-30.4857,150.292,324.9,2.7,1.6,28/2/2023,100,95.3,0
-27.6223,150.7076,328.4,2.6,1.6,28/2/2023,100,117.3,0
-27.6199,150.6808,339.8,2.6,1.6,28/2/2023,100,183.3,0
-27.6082,150.709,332.4,2.6,1.6,28/2/2023,100,138.2,0
-27.6058,150.6821,325,2.6,1.6,28/2/2023,100,100.8,0
-30.491,150.3133,325.4,2.7,1.6,28/2/2023,100,98.6,0
-33.3398,146.5417,373.4,1.4,1.2,1/3/2023,100,185.8,0
-30.4884,150.2996,364.3,1,1,1/3/2023,100,90.1,0
-30.5177,150.2907,365,1,1,1/3/2023,100,85.1,0
-30.5162,150.301,361.6,1,1,1/3/2023,100,76.7,0
-32.0711,145.5582,375.9,1.5,1.2,1/3/2023,100,232.7,0
-27.6449,150.6618,382,1,1,1/3/2023,100,150.1,0
-27.669,150.6878,378.4,1,1,1/3/2023,100,133.8,0
-27.6568,150.7067,375.7,1,1,1/3/2023,100,126.1,0
-27.6599,150.686,365.2,1,1,1/3/2023,100,87.1,0
-27.6615,150.6757,388,1,1,1/3/2023,100,178.1,0
-27.6477,150.7049,362.9,1,1,1/3/2023,100,83,0
-27.6524,150.6739,384.7,1,1,1/3/2023,100,162.9,0
-27.654,150.6636,372.4,1,1,1/3/2023,100,111.6,0
-27.6418,150.6825,363.3,1,1,1/3/2023,100,80.7,0
-27.6433,150.6721,385.8,1,1,1/3/2023,100,167.3,0
-27.6268,150.6582,362,1,1,1/3/2023,100,76.5,0
-27.6252,150.6686,376.4,1,1,1/3/2023,100,125.2,0
-27.6358,150.66,376.6,1,1,1/3/2023,100,126.8,0
-27.6343,150.6703,377.9,1,1,1/3/2023,100,131.8,0
-28.6719,148.503,399.6,1,1,1/3/2023,100,245.9,0
-27.5631,150.5978,364.2,1,1,1/3/2023,100,80.9,0
-27.5706,150.6098,398.7,1,1,1/3/2023,100,233.3,0
-27.5691,150.6201,501.3,1,1,1/3/2023,100,1675.2,0
-27.5675,150.6304,502.2,1,1,1/3/2023,100,1697.5,0
-27.5797,150.6116,402.3,1,1,1/3/2023,100,258.2,0
-27.5781,150.6219,446.9,1,1,1/3/2023,100,677.1,0
-27.5766,150.6322,503.7,1,1,1/3/2023,100,1739.2,0
-27.575,150.6425,461.7,1,1,1/3/2023,100,889.4,0
-27.5888,150.6134,389.2,1,1,1/3/2023,100,185.1,0
-27.5872,150.6237,438.6,1,1,1/3/2023,100,575.9,0
-27.5856,150.6339,503.6,1,1,1/3/2023,100,1735.3,0
-27.5841,150.6443,464.9,1,1,1/3/2023,100,939.6,0
-34.9515,147.273,361.7,1.8,1.3,2/3/2023,100,171.2,0
-34.9569,147.2797,373.8,1.8,1.3,2/3/2023,100,259.4,0
-27.0002,114.3169,370,1,1,2/3/2023,100,94.5,0
-27.0092,114.3185,364.6,1,1,2/3/2023,100,77.8,0
-32.5747,146.0296,326.3,1,1,2/3/2023,100,27.5,0
-32.564,146.0202,341.1,1,1,2/3/2023,100,49.6,0
-32.5656,146.0313,327.3,1,1,2/3/2023,100,28.8,0
-32.5717,146.0074,332.3,1,1,2/3/2023,100,35.3,0
-32.5732,146.0185,380.5,1,1,2/3/2023,100,166.6,0
-23.9852,114.0851,320.1,2.5,1.5,2/3/2023,100,56.4,0
-33.6282,148.0034,360.3,1.9,1.3,3/3/2023,100,185,0
-27.681,150.6097,378,1.1,1.1,3/3/2023,100,159.9,0
-22.6208,114.0222,367.9,4.7,2,3/3/2023,100,917.2,0
-23.5632,133.0386,321.3,1.2,1.1,3/3/2023,100,24.3,0
-27.0101,114.3738,389.1,1.2,1.1,4/3/2023,100,226.2,0
-27.0116,114.3616,371.5,1.2,1.1,4/3/2023,100,126.3,0
-27.0002,114.3723,405.3,1.2,1.1,4/3/2023,100,348.2,0
-26.9979,114.3092,366.3,1.2,1.1,4/3/2023,100,104.8,0
-26.9865,114.32,373.2,1.2,1.1,4/3/2023,100,134.5,0
-26.988,114.3077,371.8,1.2,1.1,4/3/2023,100,129.6,0
-26.9622,114.3539,367.9,1.2,1.1,4/3/2023,100,114.2,0
-26.9405,114.3562,361.6,1.2,1.1,4/3/2023,100,91.8,0
-26.9275,114.3791,377,1.2,1.1,4/3/2023,100,163.3,0
-26.9291,114.3669,360.7,1.2,1.1,4/3/2023,100,91.9,0
-26.9306,114.3547,382.2,1.2,1.1,4/3/2023,100,189.7,0
-26.9177,114.3776,374.5,1.2,1.1,4/3/2023,100,153.9,0
-26.9207,114.3531,402.3,1.2,1.1,4/3/2023,100,329.9,0
-24.1077,114.0136,372.8,1.2,1.1,4/3/2023,100,118.1,0
-24.098,114.0122,367.2,1.2,1.1,4/3/2023,100,95.8,0
-23.9818,114.0466,360.8,1.2,1.1,4/3/2023,100,73.5,0
-20.8893,118.16,383.5,1.1,1.1,4/3/2023,100,171.3,0
-30.4642,150.2688,330.2,1.1,1,4/3/2023,100,27.9,0
-31.3113,145.4936,365.4,4.4,1.9,5/3/2023,100,757.1,0
-31.3125,145.5009,379.1,4.4,1.9,5/3/2023,100,1158.5,0
-25.1364,129.1747,369.6,1.1,1,5/3/2023,100,94,0
-26.9034,114.3363,361,2.3,1.5,5/3/2023,100,240.6,0
-26.908,114.3137,380.1,2.3,1.5,5/3/2023,100,455.2,0
-26.8904,114.333,368.8,2.3,1.5,5/3/2023,100,322.7,0
-26.895,114.3104,372,2.3,1.5,5/3/2023,100,354.4,0
-26.8952,114.3292,379.9,2.3,1.5,5/3/2023,100,459.9,0
-26.8996,114.3066,360.6,2.3,1.5,5/3/2023,100,236.9,0
-23.9436,114.2014,371.5,2.6,1.6,5/3/2023,100,407.5,0
-31.3086,145.5101,326,2.3,1.5,5/3/2023,100,77.9,0
-31.322,145.5086,334,2.3,1.5,5/3/2023,100,113.3,0
-20.3761,124.1901,348.7,3,1.6,5/3/2023,100,277.4,0
-20.3787,124.2185,340.1,3,1.6,5/3/2023,100,200.1,0
-20.3908,124.1884,333.5,3,1.6,5/3/2023,100,150.3,0
-20.3935,124.2168,323.4,3,1.6,5/3/2023,100,90.4,0
-20.5109,124.0287,358,2.9,1.6,5/3/2023,100,368.2,0
-20.5256,124.0273,376,2.9,1.6,5/3/2023,100,630.4,0
-20.5458,124.0813,351.7,2.9,1.6,5/3/2023,100,301.4,0
-20.5486,124.1094,353.2,2.9,1.6,5/3/2023,100,320,0
-20.5457,124.0742,330.6,2.9,1.6,5/3/2023,100,126.3,0
-20.5483,124.1023,353.5,2.9,1.6,5/3/2023,100,322.6,0
-20.3767,124.1971,367.7,3,1.6,5/3/2023,100,520.5,0
-20.3915,124.1955,336,3,1.6,5/3/2023,100,168.9,0
-20.3795,124.2255,331.8,3,1.6,5/3/2023,100,142.1,0
-36.1001,143.4408,390,1.4,1.2,6/3/2023,100,308.8,0
-32.9498,149.4126,385.1,1.1,1,6/3/2023,100,182.6,0
-30.7536,146.6691,373.9,1,1,6/3/2023,100,109.9,0
-30.7521,146.6796,382.6,1,1,6/3/2023,100,144.3,0
-30.7619,146.6773,417.4,1,1,6/3/2023,100,353.7,0
-30.7299,146.896,360.5,1,1,6/3/2023,100,62.4,0
-31.216,146.8407,394.8,1,1,6/3/2023,100,196.1,0
-31.2145,146.8512,424.6,1,1,6/3/2023,100,406.6,0
-31.213,146.8616,408.9,1,1,6/3/2023,100,283.7,0
-31.2115,146.8721,390.5,1,1,6/3/2023,100,177.6,0
-31.2235,146.853,386,1,1,6/3/2023,100,151.9,0
-31.222,146.8634,406.3,1,1,6/3/2023,100,266.8,0
-31.2205,146.8739,436.9,1,1,6/3/2023,100,533.6,0
-31.2189,146.8844,376.7,1,1,6/3/2023,100,119.1,0
-31.2294,146.8757,388.9,1,1,6/3/2023,100,172.7,0
-31.2279,146.8862,376.4,1,1,6/3/2023,100,119.6,0
-32.4293,148.5036,360.8,1,1,6/3/2023,100,73.8,0
-32.4275,148.5145,473.6,1,1,6/3/2023,100,1113.4,0
-32.4258,148.5256,404.8,1,1,6/3/2023,100,281.4,0
-32.4367,148.5166,428.2,1,1,6/3/2023,100,476.9,0
-32.4349,148.5277,413.8,1,1,6/3/2023,100,348,0
-32.4458,148.5187,361.8,1,1,6/3/2023,100,77.3,0
-32.444,148.5297,380.7,1,1,6/3/2023,100,147.3,0
-32.8935,146.3628,425.3,1,1,6/3/2023,100,428.3,0
-32.892,146.3736,363.8,1,1,6/3/2023,100,78.2,0
-32.8905,146.3844,364.7,1,1,6/3/2023,100,80.7,0
-32.886,146.4168,385.7,1,1,6/3/2023,100,161.6,0
-32.9026,146.3646,379.6,1,1,6/3/2023,100,132.3,0
-32.9011,146.3754,372.8,1,1,6/3/2023,100,106.4,0
-32.8996,146.3862,368.7,1,1,6/3/2023,100,92.9,0
-32.8951,146.4186,445.8,1,1,6/3/2023,100,650.4,0
-32.8936,146.4294,429.5,1,1,6/3/2023,100,469.1,0
-32.6456,149.0689,376.8,1.1,1,6/3/2023,100,138.1,0
-32.6549,149.0708,450.4,1.1,1,6/3/2023,100,776.6,0
-32.653,149.0824,437.3,1.1,1,6/3/2023,100,604,0
-32.9366,149.4341,380.1,1.1,1,6/3/2023,100,158.8,0
-32.9347,149.4458,372.8,1.1,1,6/3/2023,100,127.6,0
-32.9479,149.4244,449.1,1.1,1,6/3/2023,100,781.4,0
-32.946,149.436,420.9,1.1,1,6/3/2023,100,443.5,0
-32.944,149.4478,381.7,1.1,1,6/3/2023,100,165.7,0
-32.9592,149.4146,401.6,1.1,1,6/3/2023,100,281.4,0
-32.9572,149.4264,486.4,1.1,1,6/3/2023,100,1479.9,0
-32.9553,149.4381,471.4,1.1,1,6/3/2023,100,1160.2,0
-32.9534,149.45,401.8,1.1,1,6/3/2023,100,286,0
-32.9685,149.4167,374.2,1.1,1,6/3/2023,100,132.6,0
-32.9666,149.4285,427.4,1.1,1,6/3/2023,100,509.3,0
-32.9647,149.4403,416.8,1.1,1,6/3/2023,100,406.4,0
-32.9627,149.4521,396.6,1.1,1,6/3/2023,100,253.9,0
-27.0313,114.351,367,2,1.4,6/3/2023,100,236.8,0
-27.0188,114.3494,413.2,2,1.4,6/3/2023,100,882.9,0
-27.0208,114.329,369.8,2,1.4,6/3/2023,100,259.3,0
-27.0147,114.3625,360.9,2,1.4,6/3/2023,100,183.1,0
-27.0168,114.3422,394.1,2,1.4,6/3/2023,100,546.1,0
-26.9544,114.3344,376.4,2,1.4,6/3/2023,100,318.7,0
-26.8908,114.3217,387.2,2,1.4,6/3/2023,100,456.7,0
-26.8784,114.3201,363.1,2,1.4,6/3/2023,100,209.2,0
-20.5326,124.1545,366.7,1.6,1.2,6/3/2023,100,162.3,0
-20.449,123.6359,374.4,1.5,1.2,6/3/2023,100,188.8,0
-20.4513,123.6222,366.6,1.5,1.2,6/3/2023,100,142.7,0
-20.7947,118.0261,390.5,1,1,6/3/2023,100,197.3,0
-20.7695,118.0731,405.9,1,1,6/3/2023,100,288.8,0
-27.4093,148.1412,323.2,1.5,1.2,6/3/2023,100,33.6,0
-27.7045,150.8337,369.3,3,1.6,7/3/2023,100,514.1,0
-32.9209,149.4788,382.7,4.7,2,7/3/2023,100,1447,0
-32.9219,149.4714,382.9,4.7,2,7/3/2023,100,1457.6,0
-30.7438,146.6816,365.6,3.6,1.8,7/3/2023,100,581.6,0
-20.0229,127.1334,363.1,2,1.4,7/3/2023,100,193.6,0
-20.3268,123.9268,372.4,3.5,1.8,7/3/2023,100,686.3,0
-20.3298,123.8934,360.9,3.5,1.8,7/3/2023,100,477.6,0
-20.317,123.9185,380.2,3.5,1.8,7/3/2023,100,882,0
-20.3107,123.9845,362.6,3.4,1.7,7/3/2023,100,505.9,0
-20.3329,123.9201,368.4,3.5,1.8,7/3/2023,100,610.1,0
-20.4952,124.056,367.7,3.4,1.7,7/3/2023,100,488.7,0
-20.4412,124.1744,364.3,3.4,1.7,7/3/2023,100,484.3,0
-20.4442,124.142,368.3,3.4,1.7,7/3/2023,100,555.3,0
-20.4503,124.0771,371.6,3.4,1.7,7/3/2023,100,635.1,0
-20.4516,123.5233,382.8,3.8,1.8,7/3/2023,100,1033.6,0
-19.853,127.1389,385.3,2,1.4,7/3/2023,100,429.4,0
-19.8509,127.1576,395.1,2,1.4,7/3/2023,100,556.7,0
-19.8654,127.1404,364,2,1.4,7/3/2023,100,211.6,0
-19.8633,127.1592,385.4,2,1.4,7/3/2023,100,422.2,0
-19.8756,127.1607,368.6,2,1.4,7/3/2023,100,242.9,0
-19.9273,127.1722,369.7,2,1.4,7/3/2023,100,247.7,0
-19.9604,127.0997,364.1,2,1.4,7/3/2023,100,211.5,0
-19.9582,127.1187,369.2,2,1.4,7/3/2023,100,246.6,0
-19.3112,125.6813,389.1,2.5,1.5,7/3/2023,100,656.7,0
-19.3137,125.6576,394.1,2.5,1.5,7/3/2023,100,759.3,0
-19.2975,125.6797,375.4,2.5,1.5,7/3/2023,100,433.6,0
-19.3,125.656,406.7,2.5,1.5,7/3/2023,100,1054.2,0
